CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
34.691.925/0001-48;2026-06-30;1;NM_307_5;Sala Comercial OR Empreendimentos Novo Mundo Unidade 307 - Av. A nº 4165;2026-06-05;96.46;1;Nenhuma característica relevante;0.000647;0.000703
34.691.925/0001-48;2026-06-30;1;NM_511_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 511 - Av. A nº 4165;2026-06-05;143.69;1;Nenhuma característica relevante;0.000647;0.000703
34.691.925/0001-48;2026-06-30;1;NM_512_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 512 - Av. A nº 4165;2026-06-23;120.62;1;Nenhuma característica relevante;0.000953;0.001035
34.691.925/0001-48;2026-06-30;1;NM_513_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 513 - Av. A nº 4165;2026-06-23;109.18;1;Nenhuma característica relevante;0.0008;0.000868
34.691.925/0001-48;2026-06-30;1;NM_514_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 514 - Av. A nº 4165;2026-06-23;96.46;1;Nenhuma característica relevante;0.000724;0.000786
34.691.925/0001-48;2026-06-30;1;NM_515_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 515 - Av. A nº 4165;2026-06-23;96.46;1;Nenhuma característica relevante;0.000639;0.000694
34.691.925/0001-48;2026-06-30;1;NM_516_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 516 - Av. A nº 4165;2026-06-23;96.46;1;Nenhuma característica relevante;0.000639;0.000694
34.691.925/0001-48;2026-06-30;1;NM_517_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 517 - Av. A nº 4165;2026-06-23;96.46;1;Nenhuma característica relevante;0.000639;0.000694
34.691.925/0001-48;2026-06-30;1;NM_518_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 518 - Av. A nº 4165;2026-06-23;96.46;1;Nenhuma característica relevante;0.000639;0.000694
34.691.925/0001-48;2026-06-30;1;NM_519_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 519 - Av. A nº 4165;2026-06-23;96.46;1;Nenhuma característica relevante;0.000639;0.000694
34.691.925/0001-48;2026-06-30;1;NM_520_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 520 - Av. A nº 4165;2026-06-23;137.62;1;Nenhuma característica relevante;0.000639;0.000694
34.691.925/0001-48;2026-06-30;1;NM_521_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 521 - Av. A nº 4165;2026-06-23;119.73;1;Nenhuma característica relevante;0.000913;0.000991
34.691.925/0001-48;2026-06-30;1;NM_522_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 522 - Av. A nº 4165;2026-06-23;116.06;1;Nenhuma característica relevante;0.000794;0.000862
34.691.925/0001-48;2026-06-30;1;NM_604_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 604 - Av. A nº 4165;2026-06-23;96.46;1;Nenhuma característica relevante;0.00077;0.000835
34.691.925/0001-48;2026-06-30;1;VER_A215;Loja Calçada Condomínio Vertice Unidade 215 A - Av. Miguel Antonio Frnandes, 1333;2026-05-04;91.06;1;Nenhuma característica relevante;0.000683;0.000742
34.691.925/0001-48;2026-06-30;1;VER_B614;Sala Comercial Calçada Condomínio Vertice Unidade 614 B - Av. Miguel Antonio Frnandes, 1333;2026-04-17;44.89;1;Nenhuma característica relevante;0.001666;0.001809
34.691.925/0001-48;2026-06-30;1;VER_A621;Sala Comercial Calçada Condomínio Vertice Unidade 621 A - Av. Miguel Antonio Frnandes, 1333;2026-06-05;34.96;1;Nenhuma característica relevante;0.000514;0.000558
34.895.711/0001-93;2026-03-31;1;ALPHACASTELLO;Rua Paraná, Itu/SP;2025-12-17;0;2;São Paulo;0;0
35.652.174/0001-13;2026-06-30;1;Kalea Jardins;Rua Da Consolacao, 3290, Sem Complemento, Cerqueira César, São Paulo/SP, Brasil, 01416-000;2024-12-21;1843.65;2;Venda unidade 171 e 91;0.252;0.2008
35.754.164/0001-99;2026-06-30;1;ITATIAIA;Av. Industrial Alda Mendes Bernardes, 1881 - Itatiaia, RJ;2026-05-04;105580;1;O Fundo concluiu a alienação totalidade dos imóveisdo Fundo ("Alienação") para o Patria Log - Fundo de Investimento Imobiliário - Responsabilidade Limitada, inscrito no CNPJ sob o nº11.728.688/0001-47 ("HGLG11"), conforme aprovação em Assembleia Geral Extraordinária em 30/12/2025;0.426014;0.427546
35.754.164/0001-99;2026-06-30;1;POSTALL;Av. Nossa Senhora Auxiliadora, 831, Jundiaí - SP, CEP: 13214-855;2026-05-04;9956;1;O Fundo concluiu a alienação totalidade dos imóveisdo Fundo ("Alienação") para o Patria Log - Fundo de Investimento Imobiliário - Responsabilidade Limitada, inscrito no CNPJ sob o nº11.728.688/0001-47 ("HGLG11"), conforme aprovação em Assembleia Geral Extraordinária em 30/12/2025;0.066169;0.066407
35.754.164/0001-99;2026-06-30;1;RDN;Av. José Carlos Costa, 688 - Ribeirão das Neves, MG;2026-05-04;26618;1;O Fundo concluiu a alienação totalidade dos imóveisdo Fundo ("Alienação") para o Patria Log - Fundo de Investimento Imobiliário - Responsabilidade Limitada, inscrito no CNPJ sob o nº11.728.688/0001-47 ("HGLG11"), conforme aprovação em Assembleia Geral Extraordinária em 30/12/2025;0.413828;0.415316
35.754.164/0001-99;2026-06-30;1;SOLISTICA;Av. Nossa Senhora Auxiliadora, 901, Jundiaí - SP, CEP: 13214-855;2026-05-04;9177;1;O Fundo concluiu a alienação totalidade dos imóveisdo Fundo ("Alienação") para o Patria Log - Fundo de Investimento Imobiliário - Responsabilidade Limitada, inscrito no CNPJ sob o nº11.728.688/0001-47 ("HGLG11"), conforme aprovação em Assembleia Geral Extraordinária em 30/12/2025;0.066169;0.066407
36.368.925/0001-37;2026-03-31;1;ASSAÍ - GOIANIA PQ. AMAZONIA;Avenida Padre Orlando de Morais, 2147, Parque Amazônia - Goiânia/GO;2025-11-24;42028.08;1;n/d;0;0
36.368.925/0001-37;2026-06-30;1;ASSAÍ - CAMPINA GRANDE;Avenida Assis Chateaubriand, 1110, Liberdade - Campina Grande/PB;2026-06-30;34833;1;Direito de propriedade;0;0
36.368.925/0001-37;2026-06-30;1;ASSAÍ - JEQUIÉ;Avenida Cesar Borges, s/nº, São Judas Tadeu - Jequié/BA;2026-06-30;22700;1;Direito de propriedade;0;0
36.368.925/0001-37;2026-06-30;1;ASSAÍ - PAULO AFONSO;Avenida do Aeroporto, 13, Jardim Bahia - Paulo Afonso/BA;2026-06-30;24377;1;Direito de propriedade;0;0
40.054.838/0001-82;2026-03-31;1;Edificio Piazza Di Spagna;Rua Bartira, 62, Sem Complemento, Perdizes, São Paulo/SP, Brasil, 05009-000;2026-01-21;304.53;5;Direito de propriedade;0.11109832035886;11.2532596124598
40.575.940/0001-23;2026-06-30;1;SJC1669;Avenida Andrômeda, 1669, Jardim Satélite, São José dos Campos - SP, CEP 12230-000;2026-06-30;749.64;1;Matrícula 70.024;0.010246;0.014611
40.575.940/0001-23;2026-06-30;1;SJC1679;Avenida Andrômeda, 1679, Jardim Satélite, São José dos Campos - SP, CE: 12230-000;2026-06-30;871.83;1;Matrícula 88.818;0.009735;0.013883
41.088.458/0001-21;2026-06-30;1;Kalea Jardins;Rua Da Consolacao, 3290, Sem Complemento, Cerqueira César, São Paulo/SP, Brasil, 01416-000;2024-12-22;1843.65;2;Venda unidade 171 e 91;0.252;0.2008
41.325.993/0001-59;2026-03-31;1;PLJK;Rua Minas de Prata, 30;2026-01-28;862.83;3;matrículas 169.024, 169.025, 169.026, 169.027, 169.028 - conjuntos 31, 41, 42;0.1995;0.1749
41.325.993/0001-59;2026-06-30;1;IVA Jh Palhano, 2207;Rua João Huss,520, Cidade de Londrina, no Estado do Paraná;2026-05-29;95.23;1;matrícula 60.110 do 1º Ofício de Registro de Imóveis - unidades 2207;0.0049;0.0056
41.325.993/0001-59;2026-06-30;1;IVA Patio Malzoni, cj 33;Avenida Brigadeiro Faria Lima, nº 3.477, no 28º Subdistrito - Jardim Paulista, Município de São Paulo, Estado de São Paulo;2026-05-29;328.89;1;matrículas 183.553 - unidades 33- 3º pavimento do Edifício Condomínio Pátio Victor Malzoni, bloco Torre Norte;0.217846;0.248569
43.951.851/0001-22;2026-03-31;1;Edifício Panamerica Green Park;Av. Guido Caloi 1000, São Paulo, SP, 05802-140;2025-04-15;4843.86;4;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), Série 1ª, 2ª,3ª e 4ª  da 8ª ,13ª,14ª,39ª e 40ª Emissão da OPEA Securitizadora SA, adquiridos em sua totalidade Itaú. Em garantia dos pagamentos destes CRIs, foi outorgado alienação fiduciária sobre a totalidade das cotas de emissão, do imóvel do FII e a cessão de recebíbeis.;1;0.7878
43.951.851/0001-22;2026-06-30;1;Edifício Panamerica Green Park;Av. Guido Caloi 1000, São Paulo, SP, 05802-140;2025-04-15;4843.86;4;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), Série 1ª, 2ª,3ª e 4ª  da 8ª ,13ª,14ª,39ª e 40ª Emissão da OPEA Securitizadora SA, adquiridos em sua totalidade Itaú. Em garantia dos pagamentos destes CRIs, foi outorgado alienação fiduciária sobre a totalidade das cotas de emissão, do imóvel do FII e a cessão de recebíbeis.;1;0.7878
47.154.849/0001-83;2026-03-31;1;SKY_603;R. da Paz, 1601;2026-02-26;82.7;1;Nenhuma característica relevante;0.004401;0.00136
47.154.849/0001-83;2026-03-31;1;SKY_808;R. da Paz, 1601;2026-01-23;75.5;1;Nenhuma característica relevante;0.003869;0.001195
47.154.849/0001-83;2026-03-31;1;SKY_1218;R. da Paz, 1601;2026-02-18;76.9;1;Nenhuma característica relevante;0.004279;0.001322
47.154.849/0001-83;2026-03-31;1;SKY_1409;R. da Paz, 1601;2026-02-24;76.9;1;Nenhuma característica relevante;0.004085;0.001262
47.154.849/0001-83;2026-03-31;1;SKY_1503;R. da Paz, 1601;2026-03-09;82.7;1;Nenhuma característica relevante;0.004613;0.001425
47.154.849/0001-83;2026-03-31;1;GA_203B;Av. Farroupilha, 5508;2026-03-23;123.2;1;Nenhuma característica relevante;0.005514;0.001703
47.154.849/0001-83;2026-03-31;1;GA_84BV;Av. Farroupilha, 5508;2026-03-23;17.9;1;Nenhuma característica relevante;0.000543;0.000167
47.154.849/0001-83;2026-03-31;1;GR_409A;R. Aurora, 1250;2026-02-24;96.7;1;Nenhuma característica relevante;0.004209;0.0013
47.154.849/0001-83;2026-03-31;1;GR_1210A;R. Aurora, 1250;2026-02-09;121.8;1;Nenhuma característica relevante;0.005886;0.001819
47.154.849/0001-83;2026-03-31;1;GR_344AV;R. Aurora, 1250;2026-02-09;55;1;Nenhuma característica relevante;0.000543;0.000167
47.154.849/0001-83;2026-03-31;1;GR_320AV;R. Aurora, 1250;2026-02-24;27.5;1;Nenhuma característica relevante;0.000543;0.000167
47.154.849/0001-83;2026-03-31;1;OFX_1007;R. Noronha Torrezão, 160 - Niterói, RJ;2026-02-12;31.1;1;Nenhuma característica relevante;0.001941;0.000599
47.154.849/0001-83;2026-03-31;1;OFX_1006;R. Noronha Torrezão, 160 - Niterói, RJ;2026-02-12;30.1;1;Nenhuma característica relevante;0.001879;0.00058
47.154.849/0001-83;2026-03-31;1;OFX_807;R. Noronha Torrezão, 160 - Niterói, RJ;2026-03-12;31.1;1;Nenhuma característica relevante;0.00191;0.00059
47.154.849/0001-83;2026-03-31;1;MID_901;R. José de Alencar, 1281;2026-03-17;70.6;1;Nenhuma característica relevante;0.008729;0.002697
47.154.849/0001-83;2026-03-31;1;MID_1005;R. José de Alencar, 1281;2026-03-13;60.98;1;Nenhuma característica relevante;0.007851;0.002426
47.154.849/0001-83;2026-03-31;1;MID_1;R. José de Alencar, 1281;2026-03-17;10.6;1;Nenhuma característica relevante;0.000442;0.000136
47.154.849/0001-83;2026-03-31;1;MID_2;R. José de Alencar, 1281;2026-03-17;10.6;1;Nenhuma característica relevante;0.000442;0.000136
47.154.849/0001-83;2026-03-31;1;MID_48;R. José de Alencar, 1281;2026-03-13;10.6;1;Nenhuma característica relevante;0.000442;0.000136
47.154.849/0001-83;2026-03-31;1;Bus2_605;Av. Cerejeira, 280;2026-03-25;32.3;1;Nenhuma característica relevante;0.001548;0.000478
47.154.849/0001-83;2026-03-31;1;Bus2_606;Av. Cerejeira, 280;2026-03-25;31.4;1;Nenhuma característica relevante;0.001506;0.000465
47.154.849/0001-83;2026-03-31;1;Bus2_607;Av. Cerejeira, 280;2026-03-25;31.4;1;Nenhuma característica relevante;0.001506;0.000465
47.154.849/0001-83;2026-03-31;1;Bus2_608;Av. Cerejeira, 280;2026-03-25;31.4;1;Nenhuma característica relevante;0.001506;0.000465
47.154.849/0001-83;2026-03-31;1;Bus2_609;Av. Cerejeira, 280;2026-03-25;31.4;1;Nenhuma característica relevante;0.001506;0.000465
47.154.849/0001-83;2026-03-31;1;Bus2_610;Av. Cerejeira, 280;2026-03-25;31.4;1;Nenhuma característica relevante;0.001506;0.000465
47.154.849/0001-83;2026-03-31;1;Bus2_611;Av. Cerejeira, 280;2026-03-25;31.4;1;Nenhuma característica relevante;0.001506;0.000465
47.154.849/0001-83;2026-03-31;1;NE401;R. Attílio Bilibio, 251;2026-01-27;54.9;1;Nenhuma característica relevante;0.004861;0.001502
47.154.849/0001-83;2026-03-31;1;NEB301;R. Attílio Bilibio, 251;2026-01-28;54.9;1;Nenhuma característica relevante;0.004854;0.0015
47.154.849/0001-83;2026-03-31;1;NEW1301;R. Attílio Bilibio, 251;2026-03-17;54.9;1;Nenhuma característica relevante;0.005079;0.001569
47.154.849/0001-83;2026-03-31;1;NEW401;R. Attílio Bilibio, 251;2026-03-24;54.9;1;Nenhuma característica relevante;0.00473;0.001461
47.154.849/0001-83;2026-03-31;1;NEW803;R. Attílio Bilibio, 251;2026-03-05;75.3;1;Nenhuma característica relevante;0.006666;0.002059
47.154.849/0001-83;2026-03-31;1;NEW903;R. Attílio Bilibio, 251;2026-03-24;75.3;1;Nenhuma característica relevante;0.006943;0.002145
47.154.849/0001-83;2026-03-31;1;NEX2_ 21;Av Chácara das Nascentes, s/n;2026-03-24;99.1;1;Nenhuma característica relevante;0.007113;0.002198
47.154.849/0001-83;2026-03-31;1;NEX2_ 27;Av Chácara das Nascentes, s/n;2026-02-09;99.1;1;Nenhuma característica relevante;0.007113;0.002198
47.154.849/0001-83;2026-03-31;1;PAU1202;Av. Senador Area Leão, 2355;2026-03-17;180;1;Nenhuma característica relevante;0.026405;0.008159
47.154.849/0001-83;2026-03-31;1;PAUL2202;Av. Senador Area Leão, 2355;2026-03-06;180;1;Nenhuma característica relevante;0.028735;0.008879
47.154.849/0001-83;2026-06-30;1;NR1_29;;2026-04-10;;;Nenhuma característica relevante;0.008953;0.002175
47.154.849/0001-83;2026-06-30;1;SKY_516;;2026-04-24;;;Nenhuma característica relevante;0.005583;0.001356
47.154.849/0001-83;2026-06-30;1;GR_203D;;2026-04-29;;;Nenhuma característica relevante;0.006954;0.00169
47.154.849/0001-83;2026-06-30;1;GR_98AV;;2026-04-29;;;Nenhuma característica relevante;0.000685;0.000166
47.154.849/0001-83;2026-06-30;1;OFX_507;;2026-05-26;;;Nenhuma característica relevante;0.00235;0.000571
47.154.849/0001-83;2026-06-30;1;SKY_212;;2026-06-25;;;Nenhuma característica relevante;0.005798;0.001409
47.154.849/0001-83;2026-06-30;1;Bus2_601;;2026-04-02;;;Nenhuma característica relevante;0.001953;0.000474
47.154.849/0001-83;2026-06-30;1;Uniq_505;;2026-04-08;;;Nenhuma característica relevante;0.003663;0.00089
47.154.849/0001-83;2026-06-30;1;NEX2_ 34;;2026-04-10;;;Nenhuma característica relevante;0.006856;0.001666
47.154.849/0001-83;2026-06-30;1;NEX2_ 25;;2026-04-16;;;Nenhuma característica relevante;0.006896;0.001675
47.154.849/0001-83;2026-06-30;1;NEX2_ 44;;2026-04-17;;;Nenhuma característica relevante;0.00862;0.002094
47.154.849/0001-83;2026-06-30;1;Bus2_502;;2026-04-17;;;Nenhuma característica relevante;0.001919;0.000466
47.154.849/0001-83;2026-06-30;1;Bus2_503;;2026-04-17;;;Nenhuma característica relevante;0.001919;0.000466
47.154.849/0001-83;2026-06-30;1;PAUL1301;;2026-04-30;;;Nenhuma característica relevante;0.035263;0.00857
47.154.849/0001-83;2026-06-30;1;Bus2_301;;2026-05-07;;;Nenhuma característica relevante;0.001953;0.000474
47.154.849/0001-83;2026-06-30;1;Bus2_302;;2026-05-07;;;Nenhuma característica relevante;0.001919;0.000466
47.154.849/0001-83;2026-06-30;1;NEW904;;2026-05-08;;;Nenhuma característica relevante;0.00632;0.001536
47.154.849/0001-83;2026-06-30;1;NEW1504;;2026-05-15;;;Nenhuma característica relevante;0.008919;0.002167
47.154.849/0001-83;2026-06-30;1;NEX2_ 04;;2026-05-18;;;Nenhuma característica relevante;0.006073;0.001475
47.154.849/0001-83;2026-06-30;1;NEW503;;2026-05-19;;;Nenhuma característica relevante;0.006202;0.001507
47.154.849/0001-83;2026-06-30;1;NEW1604;;2026-05-22;;;Nenhuma característica relevante;0.006536;0.001588
47.154.849/0001-83;2026-06-30;1;NEX2_ 24;;2026-05-25;;;Nenhuma característica relevante;0.007033;0.001709
47.154.849/0001-83;2026-06-30;1;PAU1401;;2026-05-27;;;Nenhuma característica relevante;0.033696;0.008189
47.154.849/0001-83;2026-06-30;1;PAUL402;;2026-06-05;;;Nenhuma característica relevante;0.031933;0.00776
47.154.849/0001-83;2026-06-30;1;PAUL1201;;2026-06-10;;;Nenhuma característica relevante;0.034284;0.008332
47.154.849/0001-83;2026-06-30;1;NEX2_ 05;;2026-06-10;;;Nenhuma característica relevante;0.008815;0.002142
47.154.849/0001-83;2026-06-30;1;NEX2_ 23;;2026-06-23;;;Nenhuma característica relevante;0.006954;0.00169
47.669.336/0001-05;2026-06-30;1;Vila Cora;Edifício Residencial VILLA CORA de Balneário Camboriú-SC;2026-05-22;217.23;1;Matrícula nº 27.153;0.139244251823229;0.203991415784195
48.916.699/0001-60;2026-06-30;1;Edificio Oscar Freire Office;Avenida Reboucas, 1145, Sem Complemento, Cerqueira César, São Paulo/SP, Brasil, 05401-150;2026-04-11;5243.3;10;Direito de propriedade;0.14619379977559;21.2289939568176
49.184.940/0001-77;2026-06-30;1;Imovel General Olimpio;Rua General Olimpio, 100, Sem Complemento, Santa Cruz, Rio De Janeiro/RJ, Brasil, 23515-126;2026-04-29;16207;1;Direito de propriedade;0.41726579050644;51.6136162522815
49.184.940/0001-77;2026-06-30;1;Loja Reboucas;Avenida Reboucas, 2492, Números: 2492, 2516, 2538, Jardim Residencial Veccon, Sumare/SP, Brasil, 13170-700;2026-04-29;455.62;1;Direito de propriedade;0.04303176388481;5.32280622649135
51.802.350/0001-02;2026-06-30;1;Condominio Campo Verde 385;Rua Campo Verde, 385, Sem Complemento, Jardim Europa, São Paulo/SP, Brasil, 01456-010;2026-06-21;3292.67;1;Direito de Propriedade;0.0174106306405;1.74340149429764
51.870.412/0001-13;2026-03-31;1;Habitat - Vida;R. Paranaíba, 581 - St. Planalto, Jataí - GO, 75805-045;2026-01-19;189.15;3;N/A;0.363617138585043;0.0017
51.870.412/0001-13;2026-03-31;1;Habitat - Vida;R. Paranaíba, 581 - St. Planalto, Jataí - GO, 75805-045;2026-02-13;63.05;1;N/A;0.190460366252145;0.00057
51.870.412/0001-13;2026-03-31;1;Habitat - Vida;R. Paranaíba, 581 - St. Planalto, Jataí - GO, 75805-045;2026-03-13;63.05;1;N/A;0.235269971119743;0.00057
51.870.412/0001-13;2026-03-31;1;Vista Madalena By You, Inc;Rua Paulistânia, 80 - Vila Madalena, São Paulo - SP, 05440-000;2026-02-23;599.28;7;N/A;0.498672768907766;0.0129388393551417
51.870.412/0001-13;2026-03-31;1;Tumiaru 120;R. Tumiaru, 120 - Vila Mariana, São Paulo - SP, 04008-050;2026-02-05;185.27;1;N/A;0.3333;0.00774855444282923
51.870.412/0001-13;2026-03-31;1;Edifício Gibran;Rua Alberto Neder 424 - Campo Grande;2026-02-27;168.67;1;N/A;0.111111111111111;0.00143347011438551
51.870.412/0001-13;2026-03-31;1;Residencial Aquarela Habitat;Rua Antônio Brochado, nº 1.005, Nova Divinéia - Unaí / MG.;2026-02-23;70.39;1;N/A;0.0648092734621723;0.000548053807936496
51.870.412/0001-13;2026-03-31;1;José Antonio Bortolotto - MGB;R. JOSÉ RUSSI ESQ.C/R.RAFAEL DE CARVALHO N° 11 -SANTO ANTONIO DE POSSE;2026-01-29;42.78;1;N/A;0.0178571428571428;0.000167546923966417
51.870.412/0001-13;2026-03-31;1;José Antonio Bortolotto - MGB;R. JOSÉ RUSSI ESQ.C/R.RAFAEL DE CARVALHO N° 11 -SANTO ANTONIO DE POSSE;2026-03-31;42.78;1;N/A;0.0181818181818182;0.000167546923966417
51.870.412/0001-13;2026-06-30;1;Haia Boa Vista - GRM;Av. Boa Vista B, 140 - Boa Vista - Sorocaba - SP;2026-04-24;189.43;1;N/A;0.167959709040375;0.00154415839069723
51.870.412/0001-13;2026-06-30;1;Stillo Barra - AGER;Rua Via Projetada 2, 111 - Rio de Janeiro;2026-06-30;168.78;3;N/A;1;0.00157018464357796
51.870.412/0001-13;2026-06-30;1;Habitat - Vida;R. Paranaíba, 581 - St. Planalto, Jataí - GO, 75805-045;2026-04-10;78.84;1;N/A;0.384697960378647;0.0007530370588768
51.870.412/0001-13;2026-06-30;1;Habitat - Vida;R. Paranaíba, 581 - St. Planalto, Jataí - GO, 75805-045;2026-05-28;63.05;1;N/A;0.5;0.000602219514994701
51.870.412/0001-13;2026-06-30;1;Residencial Aquarela Habitat;Rua Antônio Brochado, nº 1.005, Nova Divinéia - Unaí / MG.;2026-04-10;498.46;8;N/A;0.490745481038081;0.00411307092228501
51.870.412/0001-13;2026-06-30;1;Residencial Aquarela Habitat;Rua Antônio Brochado, nº 1.005, Nova Divinéia - Unaí / MG.;2026-05-28;172.42;3;N/A;0.333333333333333;0.00142273339569952
51.870.412/0001-13;2026-06-30;1;Residencial Aquarela Habitat;Rua Antônio Brochado, nº 1.005, Nova Divinéia - Unaí / MG.;2026-06-26;115.1;2;N/A;0.333777983992576;0.000949754169150994
51.870.412/0001-13;2026-06-30;1;Green View - Patrimônio;Rua São Sebastião, 318, Brooklin - São Paulo / SP.;2026-04-10;133.19;2;N/A;0.131999365721195;0.00249668631925601
51.870.412/0001-13;2026-06-30;1;José Antonio Bortolotto - MGB;R. JOSÉ RUSSI ESQ.C/R.RAFAEL DE CARVALHO N° 11 -SANTO ANTONIO DE POSSE;2026-04-30;85.56;2;N/A;0.0789473684210526;0.00928077026450494
52.966.340/0001-75;2026-06-30;3;HOTEL GUARULHOS (IBIS);Av Lauro de Gusmão Silveira com a Avenida Natália Zarif, Jardim São Geraldo, Guarulhos/SP, "Hotel Guarulhos";2026-06-10;1095.73;19;matriculados atualmente sob nº 180.376, 180.379, 180.380, 180.394, 180.407, 180.408, 180.417, 180.430, 180.469, 180.476, 180.487, 180.488, 180.515, 180.539, 180.541, 180.560, 180.577, 180.595 e 180.600;1;0.0991
53.127.942/0001-00;2026-06-30;1;PORTOBELLO;Alameda Gabriel Monteiro da Silva nº 1193;2026-04-30;1763.52;1;Iniciou a ocupação e a vigência do prazo de locação;1;1.09965590110203
54.375.187/0001-37;2026-03-31;1;Shopping Pátio Higienópolis;Rua Dr. Veiga Filho, 133, Higienópolis, São Paulo - 01229-001;2026-03-13;3070.5;24;N/A;0.247990674739125;0.140939744497796
54.375.187/0001-37;2026-06-30;1;Shopping Pátio Paulista;Rua Treze de Maio, 1947 - Bela Vista, São Paulo - 01327-900;2026-04-09;3432.13;24;N/A;0.1447;0.2397
55.034.258/0001-09;2026-06-30;2;BRASILINTERP;AVENIDA DAS NAÇÕES UNIDAS, Nº 11.633 X RUA GUARARAPES, Nº 2.064 - UNID. 152;2026-06-02;177.95;1;Matriculas 112620;0.070104;0.125221
56.992.328/0001-96;2026-03-31;1;VSS;Porto Feliz;2026-03-30;167.8;1;N/A;0;0
57.495.006/0001-02;2026-03-31;1;Imóvel Angélica;Av. Angélica, nº 745, Santa Cecília - São Paulo;2026-03-02;10330;238;Houve reclassificação contábil, pois  o Fundo BRC-IV permanece com o direito sobre o potencial construtivo do imóvel, classificado como Direitos Aquisitivos;1;0.94829
57.583.846/0001-19;2026-03-31;1;Helbor Patteo Vila Mariana;Rua Domingos De Morais, 930, Sem Complemento, Vila Mariana, São Paulo/SP, Brasil, 04010-100;2026-02-02;1032.09;1;Direito de Propriedade;0.00550106450712;0.55317765452554
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-03-30;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Novotel Curitiba Batel;Rua Doutor Pedrosa, 288, Sem Complemento, Centro, Curitiba/PR, Brasil, 80420-120;2026-03-30;1913.64;1;Direito de propriedade;0.00066800711727;0.06684365721062
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-03-31;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-07;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-07;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-07;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-12;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Novotel Curitiba Batel;Rua Doutor Pedrosa, 288, Sem Complemento, Centro, Curitiba/PR, Brasil, 80420-120;2026-04-12;1913.64;1;Direito de propriedade;0.00066800711727;0.06684365721062
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-12;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Novotel Curitiba Batel;Rua Doutor Pedrosa, 288, Sem Complemento, Centro, Curitiba/PR, Brasil, 80420-120;2026-04-12;1913.64;1;Direito de propriedade;0.00066800711727;0.06684365721062
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-15;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-15;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
